34673.3594,14895.0273,73.8002,6.9623,36.9644,3.1943,7.5622,6.3409,13.9025,8.6636,13.7673,8.5943,12.6737,7.1771,2.4133,7.8748,15.1030,6.8879,2.9227,12.2796,7.6665,8.4738,3.8491,3.4049,5.8132,7.0723,8.4972,0.6144,10.8475,17.9849,15.3409,9.3606,9.4707,8.1592,0.7717,7.4443,3.6851,5.7918,5.8643,3.4291,3.0094,6.3269,4.6489,1.5461,1.9597,7.2573,6.8508,5.7918,2.4184,1.3075,3.1016,4.9893,4.0015,9.0612,10.8071,6.7762,6.7464,6.2604,3.0862,3.2503,3.5589,7.8196,8.8725,8.7859,"nope"
34824.2813,14976.8379,142.7322,130.9774,243.1174,287.3454,342.4794,403.4904,135.2767,44.5720,123.6160,262.4101,242.3650,95.1785,217.1618,154.0289,54.9821,110.7634,36.3016,146.6438,255.9774,311.9750,316.8939,146.7820,202.7583,574.3487,671.0231,707.8004,378.2545,313.8688,308.9317,334.0592,250.9335,139.3012,77.1996,116.6993,73.0558,50.7050,118.2013,96.6450,93.6173,95.4449,99.3104,112.2045,51.5897,141.1478,158.1152,124.9886,41.9793,127.7493,195.3734,78.0136,175.3516,255.1447,352.4674,133.3337,257.3469,481.9231,657.7978,554.8826,535.1702,238.1893,331.2904,282.8681,"suck"
34654.5039,14767.6553,176.1757,252.3597,241.8988,265.0167,135.8874,145.7556,472.7378,653.9385,575.2218,366.6765,263.4405,253.4515,395.6277,534.2999,574.6701,312.0991,253.2769,253.1679,548.1356,581.3891,176.6244,279.6988,99.2493,402.0490,671.1525,408.8586,263.0845,256.8671,256.0455,311.9257,401.7662,568.6959,417.4943,247.8871,436.9406,564.2291,430.1057,170.9770,98.6929,147.7668,56.7398,75.2017,200.4940,272.1621,8.9566,106.0373,214.6410,192.3066,82.8281,171.5864,288.0025,635.9556,480.9362,178.9935,107.6849,320.1774,722.3898,654.7237,238.0764,295.9576,992.1204,924.1187,"suck"
34661.1133,14863.4600,281.9591,493.4983,393.4667,506.0553,881.0936,573.2034,435.2672,444.3080,317.0135,191.4090,378.1771,191.2624,393.3806,532.0340,599.9990,181.7078,163.8177,212.7015,279.4256,96.9912,378.5381,569.5955,592.0188,591.9774,95.9093,293.0970,318.0297,897.9572,843.3131,200.7759,170.6486,49.1175,225.9460,294.5128,305.3154,99.7350,185.6257,400.6919,422.0371,314.6205,305.6197,111.6473,282.4740,276.6003,198.4010,150.5287,214.6449,405.4155,281.5998,239.1572,197.9491,140.4850,556.0277,319.8115,381.5707,378.3804,280.0001,48.3701,294.2154,405.1579,347.6229,456.8017,"suck"
34666.2109,15106.0420,450.3990,100.2692,518.9588,1077.3656,663.1719,175.2646,554.3413,704.2916,390.4541,427.1928,103.9132,315.5788,61.1935,193.3499,35.2560,229.8546,250.3403,172.1218,249.6730,166.3125,276.3666,152.4007,188.4584,242.1286,419.3786,392.1780,493.5672,712.8923,599.5596,390.5423,240.4521,442.2097,324.2790,198.0396,272.5065,126.4727,165.1296,396.1186,521.8828,536.4822,347.6321,165.9460,196.8980,215.9349,122.8276,142.3207,57.9455,57.3539,157.0171,233.2227,184.8976,233.2008,352.7912,180.3673,385.9685,274.0765,197.8493,345.5648,168.0305,105.4397,271.2155,424.1620,"suck"
33964.0938,14807.6943,428.0486,295.8980,564.7892,904.7066,451.1404,939.4023,429.1078,718.7812,720.1971,668.1504,456.0979,174.5728,359.8127,515.5123,463.7160,190.7961,231.5887,368.6924,349.4338,320.8708,350.0104,153.2534,53.5738,426.8491,305.1626,349.2700,613.6874,445.1846,398.1218,716.4829,487.1120,186.4593,220.3244,412.0246,503.0405,339.5572,533.6362,213.1605,248.1763,237.4644,150.6544,111.6871,27.5869,274.5975,93.4891,410.1055,620.2737,511.6219,390.9882,408.2986,69.6226,198.6032,291.1676,370.7467,500.8357,580.4919,509.3777,690.1241,680.6493,437.9467,437.0014,609.7316,"suck"
34439.6641,14870.7637,387.6153,174.2852,466.2652,835.3073,521.9149,883.0483,690.1941,308.2467,61.6345,420.0124,595.5809,623.4138,419.3030,405.5513,769.9004,728.5638,502.6006,368.7635,388.5076,372.8306,278.4330,337.0241,161.2061,295.3832,120.0140,325.7084,661.8235,507.4594,426.7136,524.4015,502.6235,405.7021,360.6187,85.8940,107.3859,368.0785,427.8412,650.2972,138.7695,162.5045,210.5833,375.9550,100.1832,371.4761,332.3699,237.7081,314.8112,130.7628,168.9457,236.1302,208.2409,174.7793,260.1710,175.3264,251.7292,272.2680,419.7340,331.0434,154.9524,75.2181,201.2087,328.3482,"suck"
34665.0977,14921.0703,89.8993,12.6502,51.7699,8.9008,16.7616,12.2057,15.2664,16.9218,23.0541,31.6454,28.1728,15.3357,18.7268,38.1263,23.5377,16.8624,12.7192,5.6631,5.4307,4.3469,5.1431,6.0449,5.7736,7.4668,9.8268,3.1534,5.0355,7.6671,9.4447,12.9175,4.9974,4.8145,8.8118,7.7797,8.5557,5.7058,1.5795,5.1826,3.4636,1.5350,1.7495,7.6123,3.3523,3.8985,4.6788,4.9941,5.2263,5.5286,3.8464,4.2665,5.2801,8.3514,4.6488,4.2849,7.3022,3.8151,5.9205,6.7473,6.5630,3.9425,10.2301,2.8646,"nope"
34721.1367,14951.3271,81.0323,32.8478,20.4536,9.3271,16.0921,34.2717,34.5947,11.5995,3.9602,9.4724,9.5911,5.4131,3.6030,6.6698,10.1479,7.6000,4.3138,4.0032,10.2834,11.7069,9.9260,10.6329,12.3004,13.3574,11.8117,4.6303,9.1586,9.5726,9.4060,7.9770,6.7672,2.9792,10.2398,15.2590,14.7916,12.3499,7.6600,7.4222,5.9985,5.2639,3.6281,4.7669,6.8547,7.3363,7.3341,3.9550,5.6411,2.7512,4.6629,11.6815,10.3893,3.5910,8.8302,3.1553,13.4181,10.3852,3.6358,11.4027,6.5136,4.8460,6.4093,7.7532,"nope"
34738.8359,14946.4668,64.6836,39.7250,19.9258,12.5001,19.3197,17.3489,11.3493,10.9783,5.2835,11.9168,4.0488,14.4016,16.9518,11.0897,6.8524,6.4589,3.5092,2.7752,4.0874,2.6984,5.0150,5.7644,5.3365,2.4976,6.8729,4.9844,2.0357,3.5868,4.6124,1.2297,3.6044,8.8973,9.5534,9.6257,5.1809,3.0963,6.8641,7.2617,3.8220,5.9767,9.3647,4.5969,2.8605,5.8039,1.7968,4.5307,10.6329,10.0358,1.7617,3.4188,4.3409,9.3150,7.0091,3.6033,6.5610,3.3794,2.8062,4.5142,8.3136,9.3457,1.8374,3.3390,"nope"
34633.6367,14886.7861,77.9954,20.2405,8.0280,37.2773,21.2465,12.1046,15.5980,4.9954,7.0681,13.6161,11.7577,5.3927,1.5292,7.9158,3.1980,8.4892,11.2347,7.5315,4.1577,4.4854,11.9459,8.9957,8.2963,4.8463,8.0039,2.0618,7.3178,3.5006,4.7590,7.2269,7.9264,1.7627,2.6293,6.4983,15.4869,13.4461,3.8917,0.6970,5.7346,8.1694,2.2118,3.7177,6.5546,5.4263,4.3972,7.2211,9.1565,12.3874,10.7064,10.3122,7.6098,4.4961,8.0020,12.6492,12.3958,7.1117,8.1992,3.9836,2.6995,4.4867,7.3782,10.5226,"nope"
34687.0156,14937.0840,89.1740,28.0855,12.6209,14.0302,14.4711,15.0338,13.6599,11.2299,14.3229,3.1978,4.6897,9.5816,9.2224,10.1251,10.2098,13.1160,2.4565,4.0265,10.8620,12.8653,10.2500,4.9674,6.8490,4.9166,3.3493,3.8973,11.2878,8.6622,8.5533,12.1481,3.4407,11.5972,8.0763,3.9189,3.9685,6.4222,11.4302,13.8778,8.9612,3.9288,4.7785,2.4777,6.0232,7.7212,4.1100,7.4623,2.3829,5.7925,2.1731,3.1957,2.7392,4.0278,6.2125,4.5684,6.1400,11.7160,4.8277,2.6697,7.9541,2.9147,11.2476,10.1515,"nope"
34670.3828,14928.1182,138.0152,32.6243,72.2349,133.1843,29.1570,121.9382,73.6683,104.6619,182.6060,124.8035,72.9143,110.9777,105.9892,85.9640,100.4895,32.1553,85.4280,71.7051,1.6502,11.4777,9.6899,7.9894,4.2071,4.3882,0.3203,2.3746,1.1018,3.3033,4.1158,16.0085,22.1742,21.6556,19.3965,31.8222,27.5043,39.6343,72.0231,54.4693,45.4438,35.2030,16.3831,15.6719,18.0101,3.5506,7.3749,11.1613,3.5080,2.7562,12.5535,23.4271,10.5131,16.5632,17.6846,24.3485,25.6460,6.8197,19.5082,2.8171,14.4577,10.7003,4.2140,7.2768,"nope"
34679.6406,14919.6768,63.6094,56.6018,38.3122,26.8544,55.6360,61.3062,14.1369,41.5258,8.1588,58.5341,68.6731,38.3170,42.6456,33.0263,13.0182,6.0971,19.1028,16.0279,3.8691,12.0076,8.8515,13.4030,8.2329,1.8084,3.7295,1.9133,5.0581,4.2012,6.6574,10.1402,3.0944,3.7572,3.3461,7.7586,12.0190,12.4197,6.5884,11.3202,8.2624,6.8039,12.0643,11.7099,15.6831,9.3807,6.1234,3.3111,8.1312,9.8889,2.3516,7.9207,14.6864,13.8729,9.7465,4.6194,7.3863,8.4154,13.4769,9.1800,7.3005,1.7974,2.2567,1.2970,"nope"
34703.0313,14934.6426,85.4642,25.7277,45.8864,45.0558,38.9945,7.2183,12.6188,14.2716,8.1784,14.9787,25.4152,16.9136,10.0098,15.0120,12.2938,10.3850,13.2571,15.1270,10.2608,4.4701,2.4505,4.5842,1.4879,8.9758,9.0800,10.5521,21.1703,18.0589,7.3733,0.9553,1.4323,2.7169,2.2160,3.6100,2.0035,9.7340,5.1315,5.5921,2.3093,1.4804,2.3977,3.0421,1.8819,2.2658,4.8958,5.2201,2.3176,3.6360,16.4108,20.6749,18.4566,10.0990,5.1463,2.9167,3.8722,7.9494,8.5144,6.0239,5.3542,1.7718,4.5238,6.8473,"nope"
34676.3828,14947.7568,105.8086,49.1686,17.6355,11.2061,8.4743,19.4481,13.1658,9.9137,10.7566,2.3566,5.3268,6.7278,3.2084,8.6405,4.7948,13.3917,7.7851,2.0734,0.5005,1.7474,5.1149,5.5427,4.9665,8.9007,17.9496,6.1248,2.6749,7.3004,9.5752,10.2600,0.1782,6.8577,10.5009,4.7223,1.2762,5.1280,7.2191,9.4464,4.5042,5.7472,7.0305,0.8652,3.4493,7.0423,7.6592,9.0843,11.0430,7.9051,7.2373,3.9155,4.9930,5.8770,1.1209,9.5890,8.6387,2.5822,5.6574,6.3733,7.8064,7.1353,3.9622,2.9474,"nope"
34680.3125,14920.4561,80.0848,28.9492,30.8430,25.9914,7.7497,23.1696,7.0428,10.4180,18.3764,5.9971,6.8572,12.1601,14.1754,5.3053,16.8725,13.8302,6.4493,6.9738,8.9486,2.9522,3.4461,4.9584,6.3452,4.6065,1.9801,5.9362,13.2091,16.7347,11.6812,4.3844,6.3842,8.7055,4.7001,5.4631,2.2268,7.4797,8.0658,1.7196,7.3196,10.8646,8.0080,10.7119,8.1244,4.1881,1.2669,1.9898,6.0661,7.2899,7.2079,7.9366,3.9596,7.1285,6.8312,2.4108,6.1737,3.9870,4.0173,14.0445,11.1900,5.3483,4.3517,2.3066,"nope"
34694.1094,14923.5947,68.0510,45.8927,11.1507,6.9078,3.8223,14.5967,6.2093,5.1206,5.8047,13.9495,24.6922,18.1435,1.0782,5.2787,5.8566,12.6157,17.2003,8.0978,9.2718,4.9613,7.2066,8.9148,4.7165,8.7924,5.1832,2.9824,5.0127,5.7902,6.2688,9.8181,14.2448,9.3162,3.6996,3.6299,4.9474,3.2081,9.5010,6.5395,7.4756,2.2759,3.7382,1.9365,3.9527,5.4397,9.8064,7.4963,5.8321,5.2613,4.3310,10.6854,8.6074,6.4604,5.4612,5.7390,3.3986,2.6310,6.2722,11.6316,10.9684,4.2413,6.2373,3.0034,"nope"
34708.5391,14945.9404,76.9850,40.1805,35.9934,32.9697,12.7559,30.6042,10.4945,10.5705,18.1935,11.4685,13.9603,18.8501,5.8743,6.6732,17.1888,21.0203,9.5134,3.5361,4.2167,7.6442,16.2852,9.6196,3.4299,4.7751,5.4885,4.1054,10.3822,14.9284,13.6923,16.9292,11.9624,1.8621,3.2708,0.4991,10.7707,14.5642,13.9292,7.3208,6.6319,2.5528,3.0561,6.2994,9.2812,8.4811,3.5577,3.6489,3.1615,3.5014,4.7987,16.6194,11.4668,1.2285,4.1803,4.2015,5.2347,8.3483,3.4756,3.0147,3.8893,6.3701,5.3664,3.0674,"nope"
34694.0742,14935.3301,79.3178,40.4204,11.2782,19.5101,7.7551,8.5017,10.4554,11.9864,10.8556,7.1495,2.1194,11.6376,6.1634,3.3554,6.1123,2.8736,10.7230,5.1039,6.9148,7.3102,2.9152,7.1489,12.2587,14.8312,12.7897,12.4336,7.6439,3.3824,5.1457,2.8297,6.3955,2.8549,8.2059,16.1818,15.1964,2.5946,2.4001,7.1746,2.0411,7.5991,2.0804,5.7713,7.5989,0.4307,7.0679,3.3061,4.8047,2.7450,1.1872,2.3471,2.9582,2.2530,4.8627,2.3302,2.7717,0.6585,3.6187,5.6117,5.4333,4.3567,6.8031,10.7075,"nope"
34674.1758,14907.5508,57.7879,31.9350,21.1278,30.3001,14.5969,27.2134,12.2461,15.9509,20.2645,23.5013,5.9966,12.3426,8.1636,16.4486,15.5644,9.0341,12.7351,14.2868,5.4266,8.5650,10.2803,7.2815,6.7051,9.1017,14.9041,8.9096,9.4986,12.7920,9.5467,7.0254,6.7309,4.0573,6.5911,4.1446,4.1358,7.7327,12.7077,11.2786,3.7327,3.8199,5.9675,4.9074,8.1068,7.4320,3.2778,1.1961,4.7301,2.6771,4.6958,3.7481,5.6354,5.1314,2.7886,3.0656,6.3629,9.7345,5.6640,4.9022,6.3119,5.0648,4.9976,5.4807,"nope"
34712.3516,14946.7090,83.7001,27.2896,11.5472,20.4783,8.7553,12.6590,12.9017,4.7986,3.7311,7.1751,15.6883,9.7818,2.3124,8.9291,13.4955,8.0353,4.0024,6.3320,5.7090,5.7880,13.0887,9.5418,7.8598,4.5558,5.6318,5.1004,1.9982,7.0138,11.6246,11.3507,5.7466,4.2835,5.3223,2.3217,3.3166,11.3292,5.8257,2.0200,2.3191,6.0625,4.7062,3.0911,4.0991,8.8615,7.9483,3.9135,6.0324,7.2662,8.4435,7.5209,6.3080,8.2826,5.2125,4.0446,4.6256,2.5433,10.2770,6.1392,2.4459,2.7290,8.6298,8.6088,"nope"
34717.5586,14958.0342,164.6310,157.6127,94.2369,47.9965,123.4549,53.0147,63.7026,160.7107,112.8981,144.6467,122.4110,19.2823,11.6321,18.8653,16.8210,30.2829,52.1913,61.9683,187.1239,252.1099,158.3636,24.8504,50.0666,42.2787,23.6583,318.9700,614.5352,647.9587,335.5967,363.5408,508.1029,506.4335,444.7241,63.3693,43.0988,41.9389,89.4761,123.6994,141.0875,335.3530,512.7110,323.3725,167.3207,170.6191,120.8896,35.5636,55.9921,99.5480,55.0483,38.0057,48.2886,81.0904,60.8896,131.5147,161.4587,9.9382,166.4507,147.9745,62.8679,238.6796,220.2012,293.1515,"suck"
35302.7617,14902.8730,78.1733,278.3255,171.8864,142.3179,151.6099,83.2865,93.8508,261.5685,230.2078,132.2276,87.4825,103.4384,144.2224,237.9474,197.0497,63.0759,18.4400,39.1197,39.9929,114.2601,107.6516,40.5555,65.0352,76.9571,42.5992,47.1882,95.2731,26.5969,99.8690,35.3698,80.2088,60.2745,26.9944,104.4622,143.7626,88.9172,79.9166,158.4050,164.8095,105.9213,169.1465,168.7319,87.8615,145.1901,168.8966,58.1373,59.2784,81.9930,160.6746,121.7266,161.2553,64.8610,122.1804,139.5299,61.3742,97.7425,133.4175,142.0020,101.0550,78.1067,34.9918,89.2724,"suck"
34919.2031,15037.2451,87.4533,281.8984,126.6403,73.5367,199.8436,175.6576,145.6176,117.5282,175.2979,283.6329,155.9021,76.1743,129.3527,161.9107,141.8753,105.2359,10.7306,152.7446,157.9512,160.5389,142.0122,281.6300,87.1286,297.2774,474.1704,111.6861,85.2861,196.5620,114.7134,10.7003,104.2805,167.7157,117.2741,191.0432,223.8120,175.9296,143.5002,168.7876,132.7456,115.5105,84.8428,184.8944,123.3419,210.5026,229.6027,232.7555,183.1096,255.4113,299.3655,160.2618,108.8192,136.3893,66.4149,171.2549,179.8842,136.2132,213.9633,193.5450,160.5498,90.9238,117.2277,155.0538,"suck"
34931.5664,15192.3887,356.3220,308.2772,53.3871,364.7954,406.6642,264.8589,137.2037,21.0748,207.5353,129.9815,87.2709,94.9437,145.4257,11.8410,52.6142,103.5265,143.4507,104.9890,119.1696,91.1938,39.7330,113.2471,270.0183,299.1200,245.2399,167.3780,84.7990,95.0458,58.2228,101.5476,163.9792,119.0173,205.3997,204.6805,156.0388,192.8604,157.3313,62.9079,83.0858,153.3262,268.7848,164.2018,42.8063,50.6243,142.6007,204.8222,86.4439,93.4237,253.8161,302.0235,176.0879,53.3900,132.4687,173.1649,107.2922,142.1466,129.0275,263.7891,327.9831,235.3622,95.2189,112.3465,"suck"
34796.3555,14976.0732,88.6060,285.9812,72.5989,360.0941,468.9353,274.3677,248.8540,272.1185,22.0581,180.9958,223.6447,98.2713,54.7076,41.0551,54.4144,130.2583,81.9612,84.4596,145.3334,106.5232,68.5926,64.4001,176.4453,170.8494,64.9965,123.0142,116.4960,112.0776,67.5474,52.5673,33.9316,93.7427,37.8149,99.4857,101.0054,127.2403,133.2907,144.6461,117.5062,32.4125,97.2794,1.4106,233.9276,388.3761,145.6384,62.5544,78.8900,80.0361,83.3600,158.1807,279.8698,8.9027,155.3288,134.2869,121.8979,46.5266,31.0323,99.0326,28.7624,28.7908,98.0701,94.4233,"suck"
34685.9375,14913.1094,43.1141,42.1489,23.3483,21.4263,42.8351,20.2574,3.2526,25.5480,22.2867,18.8790,7.5438,8.7004,6.8272,7.2472,1.5707,10.0339,16.3893,12.9832,6.6092,1.2533,8.0549,13.2162,9.3612,3.7433,7.1101,14.0649,10.1882,0.4139,9.0560,6.6727,4.1643,5.1536,4.9942,5.7768,6.5112,3.1122,5.4434,2.2738,5.2977,9.3753,7.6034,7.7785,3.7635,4.9525,15.6896,8.9015,12.7148,11.5469,9.4040,6.0271,9.9220,4.2479,6.3542,11.0065,10.5707,8.5195,12.4596,5.8413,6.2895,9.2658,13.0550,11.8927,"nope"
34682.5273,14938.1211,97.2641,35.0766,34.7162,7.5516,5.7631,11.9738,7.3505,10.3480,16.2101,2.6978,0.8850,3.5827,4.7533,6.0456,8.4737,0.7998,5.7321,14.5429,17.2989,15.1091,9.0827,16.6834,21.0389,13.6649,8.8308,2.6827,5.5582,9.2747,3.4265,6.7877,3.2031,8.3621,11.8230,7.4144,8.0281,10.1481,6.4908,3.5890,2.3474,0.9618,1.6369,5.5420,3.0653,7.4942,9.5086,7.9399,3.9442,8.6396,5.4456,8.9351,11.7020,8.3635,7.9990,8.7554,7.4013,3.3986,6.1556,3.4178,2.0906,8.3551,7.1627,4.3561,"nope"
34727.3984,14941.3457,75.0567,17.9171,17.5602,18.6804,13.2716,0.4349,9.1006,4.4303,6.9613,6.1788,9.4109,11.7862,13.7619,12.9490,2.8477,15.1046,14.2518,3.5055,3.9408,1.9372,0.8014,3.8731,7.5177,3.7119,3.2556,12.9197,11.9728,7.4892,4.1950,2.2529,4.5650,4.8695,1.9931,4.5241,3.4119,11.7467,9.4071,0.3778,2.2567,6.1294,4.2244,5.7347,9.4125,9.7577,6.9556,5.8335,3.1052,10.0843,3.9341,7.5318,6.1115,4.7469,8.2360,6.8313,5.5584,2.2469,1.6575,1.0784,2.9169,8.0646,6.6175,2.6400,"nope"
34643.1055,14888.8701,68.8898,17.4699,37.6664,5.7989,2.1829,8.3632,12.5174,5.4235,15.7977,6.8429,9.4533,6.3020,8.6993,5.0756,7.5960,7.0377,8.0395,3.8216,4.6994,4.6046,4.4092,0.1289,2.2458,4.9250,2.8393,5.4902,5.9441,5.2724,9.6042,7.5706,5.8258,1.7328,1.7913,5.4264,9.0359,5.4051,4.9150,3.2246,13.9997,13.5845,7.7263,8.4056,9.7458,8.3162,5.6854,8.0422,7.7327,6.9452,1.2808,3.8003,1.8927,5.1304,8.5001,6.7217,7.3959,7.3035,3.0325,4.4616,5.9061,2.3572,6.7421,10.1711,"nope"
34677.2852,14919.9121,80.7171,27.7246,33.2550,4.6463,13.0028,1.2781,15.4464,2.6319,11.1833,16.9886,8.9553,12.6719,10.7631,6.9678,11.6270,3.7970,5.8970,6.4535,7.7992,10.5462,13.1485,7.1802,3.6449,10.6087,14.8701,13.8991,13.5210,15.2394,8.1307,7.9189,0.5239,4.8286,4.1809,6.3286,7.3165,5.8342,2.3454,5.9306,3.7680,5.3367,5.0109,7.7916,7.7022,6.4722,3.1082,3.5290,6.8932,3.9958,9.5748,15.0050,6.7662,3.6738,7.1480,1.2268,2.0541,7.6497,8.4398,3.1265,3.4952,2.9795,6.5046,8.6389,"nope"
