"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","label"
34820.1782,14980.5301,66.9730,45.2302,19.2752,30.8109,11.2282,9.3961,2.2869,5.9060,6.5465,8.5440,11.8139,15.5286,10.1287,10.0568,7.0828,9.7018,8.1655,10.3419,3.0993,2.1656,2.1985,3.9713,5.3962,6.8707,4.2709,6.4806,1.4699,4.1824,3.4232,2.0258,3.0777,4.9020,7.5818,2.7352,8.8834,13.0797,14.8262,9.2105,4.6199,0.9008,8.1333,7.2514,6.7358,5.1777,1.7030,1.5469,0.9920,1.3061,3.1985,7.4038,4.2812,4.8146,3.1291,0.8302,2.2121,5.3412,5.2710,3.7457,6.5593,5.6640,5.2386,3.1495,"nope"
34843.0404,14997.2005,71.4113,50.8741,4.8579,9.5826,21.6026,7.4220,12.1041,4.6612,3.4735,14.4791,10.2097,3.8086,4.3308,3.5581,2.2527,5.7798,6.3034,13.3823,17.2961,7.0562,4.0383,2.3978,5.7153,4.7715,3.7529,2.3997,5.6644,3.3956,7.1491,12.5701,15.0525,8.4611,7.9824,10.5771,10.2633,2.9732,5.2353,5.7279,1.9286,11.0322,14.3444,7.4563,3.1683,2.4928,7.5406,9.8802,0.7458,6.6676,8.1960,9.3860,8.6205,10.1486,10.9789,6.5760,5.6013,0.3147,6.2580,2.4835,0.7738,7.0732,8.6017,10.7209,"nope"
34801.1495,14992.6752,106.3427,34.9641,6.0867,12.0987,8.7448,12.1004,6.9600,1.9818,16.0592,7.5071,10.2907,13.5502,7.3706,5.3600,7.2001,2.5203,6.3129,7.5261,12.6299,9.5672,4.9357,11.2061,11.3711,8.6900,7.8704,7.6211,3.9928,7.0085,6.0397,1.5313,2.6576,3.8288,4.7185,3.7134,3.0546,5.0916,8.6974,7.0612,6.5314,4.3436,3.1946,6.8497,8.1387,4.5013,3.9203,5.8350,9.9495,7.9730,3.4024,3.3187,5.4771,7.2732,9.9256,8.9218,6.2529,6.7932,2.7070,5.1273,8.5521,5.9215,2.6128,6.2509,"nope"
34850.5855,15002.4259,76.7901,31.8053,28.5969,6.2277,7.8265,9.0715,6.9641,3.0479,7.0251,4.1410,5.5652,7.6500,5.4278,6.6889,8.8044,9.3137,6.7424,13.4135,4.2054,10.6440,6.8666,9.8806,1.5483,5.1741,1.9541,5.6226,5.1491,6.1628,3.7357,8.8268,4.1767,6.4946,4.7509,2.7802,4.5330,3.7149,1.6689,7.6333,10.5383,4.4957,5.4052,4.7479,0.3362,6.7590,10.7568,7.9051,5.9582,5.9482,7.8153,5.6275,4.2639,1.3917,5.0108,0.4347,7.9327,8.1725,11.1755,2.4553,11.4365,7.4653,6.8206,8.8276,"nope"
34786.4972,14969.7329,74.0256,39.3135,13.4249,22.0824,7.2886,19.7334,17.7295,19.7759,8.2434,7.4450,10.3630,3.6919,8.7784,7.2310,4.3145,8.5236,0.4082,3.8912,5.9194,3.5825,8.5437,4.7732,6.0239,7.6938,6.0374,8.3996,3.3555,5.0487,1.5457,1.2533,3.5716,4.1381,2.8825,2.6186,5.4255,13.9747,15.0303,11.8731,8.5560,8.8555,9.4049,9.8452,8.1058,6.6944,1.6569,3.1971,5.7512,2.5811,7.1004,13.0291,15.4278,8.0371,1.7117,2.4306,4.2116,4.4582,9.3861,2.3785,2.5851,3.8256,5.0792,3.3302,"nope"
34911.5033,15049.7312,93.8655,29.8252,23.6293,15.8786,3.4735,20.0004,10.5970,26.1179,11.0717,11.8963,5.4438,1.8302,14.3176,11.1173,3.5344,7.3425,5.9603,3.9311,4.1702,6.5975,7.6611,6.4856,5.7930,6.3445,5.3986,6.5607,6.1006,5.2973,6.3563,6.9329,10.4876,6.4047,9.6080,7.2939,5.4614,5.7398,7.1753,6.0594,5.4224,3.7182,3.1677,8.1886,11.3704,9.7470,9.2399,4.0835,4.9547,2.3280,1.7750,3.2936,2.6753,2.9386,1.7848,1.7488,6.6263,2.8674,2.1433,4.4129,9.7815,7.4828,7.2653,3.8238,"nope"
34793.6012,14976.7687,91.8761,32.5619,6.6385,12.8215,11.5169,17.0757,17.5875,10.2225,11.6073,7.0611,3.8853,6.3147,10.5848,9.2971,2.7185,1.1831,4.5907,14.4807,13.0732,6.1952,11.8333,7.3226,1.4935,7.7633,4.7637,15.8050,18.6177,15.5041,5.8264,3.5117,4.6818,2.2079,1.3504,2.2965,7.3882,8.3954,7.0844,8.1892,7.0080,8.8866,11.0207,5.4411,6.4101,6.9648,1.3258,4.2879,3.5557,0.9443,5.8052,5.9462,4.5101,4.0070,8.8662,2.1550,4.9998,2.2288,9.7942,9.5952,9.7652,6.6592,2.7852,6.0077,"nope"
34833.6437,14978.4175,63.1813,49.3969,23.1538,8.9991,13.7070,4.5464,18.7850,18.9263,13.3758,4.1027,3.9590,7.4823,2.6056,4.1580,2.2611,13.3702,14.7650,11.8668,1.8062,5.7516,6.7225,4.2020,3.3499,3.0017,4.8813,3.1302,2.0728,11.3388,8.2273,2.8295,1.0384,6.6458,8.7120,2.0136,7.5468,11.5646,10.1825,6.5250,6.5975,9.1472,7.2080,9.1116,10.0621,10.6048,12.7690,9.7288,4.9741,0.1730,3.0146,11.5951,16.7668,11.0087,9.7165,7.4988,6.5019,7.8284,7.7346,6.6292,4.0237,3.9984,2.8379,2.1080,"nope"
34782.7637,14930.3046,37.2946,71.7628,24.2986,30.1201,11.3899,31.8087,16.1558,13.9098,7.2819,5.4710,7.6559,3.3912,8.8469,10.8659,4.7831,9.4666,10.2647,7.1270,6.1276,0.8309,3.7219,8.5853,7.3264,7.2924,4.4089,1.9341,2.5700,6.4539,6.7909,1.6956,10.8777,11.5192,4.6574,7.9322,12.7575,12.9759,15.0348,14.5583,8.1577,6.0328,10.2796,5.5201,5.4417,10.0466,6.8399,0.7575,2.6455,4.1665,2.3121,7.3663,4.3255,5.3966,10.5802,8.4968,1.3683,7.1661,11.4935,14.5480,7.0592,8.4614,12.4563,14.9456,"nope"
34847.2530,15025.9553,122.6798,32.8684,22.1687,20.8571,11.5747,19.2385,9.3556,6.8394,10.1067,14.2647,9.8016,6.9452,3.7354,3.5738,3.1486,9.8379,7.0287,6.2227,3.6647,6.9316,4.5648,2.5584,7.0122,6.4209,5.7306,2.7548,2.7311,1.7618,2.4238,8.7889,10.7939,12.1605,6.4723,1.6343,5.9052,6.1986,6.1162,0.6257,3.2048,4.2870,7.7006,8.4464,1.0707,1.5852,3.1147,4.9259,5.9032,4.9293,7.5372,5.7708,0.7522,0.5680,5.4182,4.7778,12.3316,11.4501,7.0071,1.6038,5.5109,6.4522,5.6948,7.7223,"nope"
34834.1605,14978.1105,58.5648,40.9129,28.7905,37.6118,17.4326,17.0712,21.0874,8.3054,29.0156,17.8470,5.1525,6.5472,2.4713,15.6481,13.7490,10.2577,5.0630,13.0884,17.4299,9.2473,13.0502,11.6996,9.2919,24.4160,5.6287,18.8007,10.8938,8.2545,39.7230,59.9212,44.1127,23.7824,30.5729,51.5962,47.9605,28.4340,15.8226,12.5897,37.4071,35.5323,23.9742,24.3841,26.3341,28.9783,15.7044,17.6663,19.8600,16.6981,9.5127,3.7072,4.8073,5.8514,0.5059,4.0224,1.1723,5.8525,5.9209,6.0203,19.4667,15.1331,4.5762,4.8760,"nope"
34853.7176,15016.7039,90.3794,109.2871,108.4489,129.4781,159.3367,16.5961,204.5255,140.7575,131.0776,80.0506,23.8303,60.3093,72.8668,63.5859,49.1321,58.1245,47.0247,69.8216,65.3349,39.8622,22.2528,23.1353,9.5277,21.5975,45.9515,31.5107,20.2827,67.6705,55.8879,182.4139,120.8412,34.6021,79.3388,102.9481,21.3253,39.7776,42.1419,39.5091,37.7362,52.4177,43.1411,19.3764,17.1538,34.6815,38.3085,20.5741,11.1608,15.4189,16.2799,12.9139,12.9443,7.3115,4.4568,2.5789,12.7344,14.0172,6.8989,14.7803,14.9357,31.0442,23.2430,16.6164,"nope"
34853.7684,15054.9664,262.4640,98.1827,62.6240,104.3632,159.9666,151.2740,130.7711,133.3934,103.1856,25.5929,21.1852,28.3026,31.6916,77.1425,56.1693,26.9051,13.2348,19.0470,32.0918,39.1102,17.3168,18.1803,0.5802,9.0829,2.3029,6.7754,13.3988,2.1796,18.0930,8.0198,5.2384,4.5735,16.9486,15.4921,8.7120,2.0697,4.1700,6.4057,7.6724,4.4352,3.5133,1.0168,4.4788,2.6787,8.7438,9.9024,6.8822,10.2182,4.5778,3.3067,3.3738,1.1856,4.8985,3.9776,3.3708,5.5058,4.0727,8.6947,10.5920,10.1880,9.9066,2.4545,"nope"
34854.9031,15027.3675,54.6191,85.3084,23.6395,62.3990,25.3993,35.6336,24.9637,14.9760,8.3893,17.4606,18.3068,15.8777,23.2280,43.2949,41.2669,19.8663,18.0589,24.1422,3.8681,15.4766,23.7466,20.9006,18.7744,6.9798,5.8222,1.4604,4.6434,7.6392,33.3423,24.6649,9.5964,16.5657,5.7578,8.7200,9.2505,3.5682,8.2105,15.3178,13.6256,13.9970,15.1512,7.9493,5.5785,5.3573,1.2443,7.6258,9.6307,2.8517,3.8677,5.8145,9.3158,5.2001,4.0148,9.1679,7.6236,9.1007,14.0030,11.9030,5.3489,6.5052,6.7353,5.8702,"nope"
34867.3713,15061.7948,154.9473,46.9075,41.6755,12.0918,16.8084,5.5708,25.1195,2.9470,17.6572,21.0868,14.9800,11.8475,6.9240,6.3257,2.4834,14.4036,15.5795,12.2804,0.5371,8.5054,2.8837,14.5301,17.5636,14.3905,16.9743,16.4772,17.7660,2.6123,23.6641,10.6541,14.0350,4.1565,15.5337,18.7621,4.1757,16.8991,10.3611,8.5758,4.2096,13.6427,16.4105,1.4813,6.9470,9.0185,12.3245,11.1052,6.6783,2.9629,7.7571,7.1353,3.0771,3.0952,0.9415,4.2078,4.6140,1.9255,5.8599,7.5281,5.1685,7.8477,7.6581,11.3616,"nope"
34848.4562,15029.2640,133.9594,75.9529,82.1132,146.4788,111.4789,46.5957,28.0349,26.1340,37.9156,15.1807,9.9481,14.3363,17.3391,28.4929,8.4617,16.1591,22.7541,1.6595,7.2644,12.2718,6.2285,17.4910,25.0066,5.8603,8.8168,18.5452,19.4134,11.3301,10.7637,26.2698,22.3750,27.0286,38.3408,23.5687,9.0692,10.2416,8.5405,2.0685,10.1190,7.1719,14.3749,8.3445,14.1314,12.7114,5.8280,2.8887,2.1886,4.7117,2.8916,5.6801,0.9041,7.1183,15.1464,17.1056,7.7216,7.4795,13.2720,8.1582,12.7840,10.3851,9.3536,9.6427,"nope"
34802.2223,14925.8737,163.8659,139.8025,177.7186,224.8167,258.8802,200.3724,211.1447,137.0529,103.2751,52.5101,78.0785,54.0744,80.7761,244.1209,263.0462,100.5729,37.7518,28.0344,31.9533,57.2116,48.5970,53.1154,35.8257,49.7101,50.2922,78.4254,38.7496,80.4813,95.8877,68.7446,55.6506,68.5196,72.6731,63.1883,65.7199,56.1789,61.1958,73.4850,50.2260,37.8923,38.5310,31.3816,11.2450,10.3784,5.6181,22.1957,23.8424,20.5290,13.1809,15.6126,25.7955,6.6463,11.5469,25.9238,22.1581,14.2726,13.6862,4.5343,16.0650,18.8220,11.6594,12.3256,"nope"
34772.0314,14941.5517,92.5341,114.0043,50.9365,81.3431,14.7395,41.9460,61.7505,65.0358,72.1276,29.1647,15.4432,40.5758,32.2623,86.5179,36.7931,33.8845,18.1356,16.2259,20.3879,17.5688,7.6360,2.2848,3.5800,4.9151,6.8361,23.0471,46.2905,48.5422,23.4599,5.8979,21.6478,20.2455,15.7394,4.1957,11.1804,15.3123,17.5516,11.6260,9.5290,3.1562,15.9206,23.6213,15.0787,9.3360,1.1378,8.8165,13.1039,5.3154,14.0773,5.6184,9.1675,14.0167,13.3515,17.0538,17.5973,16.8699,8.9207,5.5100,5.4458,7.5723,10.9798,20.1173,"nope"
34803.2285,14977.3681,48.4805,117.5434,18.6401,45.2769,62.4345,71.3100,95.4357,48.0134,44.5232,25.3910,5.5100,14.5191,22.8583,58.5134,64.5148,42.7668,31.6507,29.1517,10.6563,9.1078,8.7772,14.3912,9.4078,6.8867,8.1104,5.6255,3.1863,29.9404,21.4812,28.8060,10.9617,32.1851,27.0380,16.2074,8.2629,10.4065,27.0620,17.2259,21.1471,20.5352,9.0281,9.2239,11.4709,10.5559,4.9282,8.8885,8.1646,15.9303,6.3168,10.4389,8.5823,4.4712,10.2369,3.0404,7.4840,5.7709,3.6634,4.2582,3.7661,2.6287,6.1886,7.4647,"nope"
34814.7036,15017.4711,167.6619,161.4228,101.0214,202.4159,92.1772,73.0176,84.8604,28.9886,58.4278,27.1032,5.1005,3.4801,2.1302,27.7040,22.1885,24.2065,18.0465,17.6435,21.9629,11.9728,13.2763,9.1115,13.3816,25.2393,50.6123,67.1264,76.2620,45.6044,16.6478,101.2748,52.7215,31.6963,33.0673,18.4972,25.8839,26.5377,27.6518,24.5770,26.9525,13.7314,17.3456,26.7523,8.3256,40.8546,29.1077,13.4498,16.3483,22.8616,8.8176,14.7177,14.7265,4.7217,11.0039,10.2084,7.4431,12.0273,3.9544,12.7292,14.7765,20.1907,32.4953,34.4515,"nope"
34786.0626,14992.5743,123.9312,123.1352,191.5021,140.6309,45.6639,73.7188,50.9678,64.8734,55.9387,46.7430,59.8181,79.6207,26.7298,4.5241,11.4002,24.0673,16.4199,21.9025,12.4167,20.0443,25.6413,21.4236,43.7386,42.8613,53.4549,38.9247,45.6582,62.7666,63.4233,43.1897,22.7672,14.1892,3.4119,5.9362,3.4935,4.5004,7.2306,9.0363,3.0937,8.5487,16.9770,15.7743,3.9959,8.0710,9.6365,4.8734,3.6050,12.3166,16.5555,8.6796,7.3224,2.5878,5.5201,4.8765,2.2826,7.6766,10.6793,13.0755,9.1730,4.3988,7.1233,3.3053,"nope"
34782.9396,14940.2882,62.2399,68.0262,55.2037,42.5467,44.4408,70.7342,71.5962,51.4034,44.5974,37.6640,10.3388,29.1368,51.3893,83.7460,42.8662,11.1108,32.8523,50.5207,5.7259,17.9905,44.7412,96.0770,121.0496,75.5017,32.0378,17.8927,13.6068,35.1884,6.1865,57.1930,40.8153,8.2239,18.4664,17.3312,20.3525,27.4078,2.0885,10.6270,30.1196,19.8417,16.0382,26.8965,26.9921,28.1146,30.6182,16.2837,10.1657,13.3558,12.0372,13.6796,1.1860,10.6068,21.8441,9.3869,5.5974,9.6243,14.5218,4.8463,4.5667,1.5559,18.5927,24.8424,"nope"
34835.0366,15043.5828,366.2824,566.7059,321.1260,153.2403,48.6081,90.3105,168.8653,90.2954,77.9210,59.9646,50.4277,74.5004,103.8263,141.8394,127.2175,89.4356,38.3453,63.8279,46.6173,10.2959,48.0410,76.1237,49.1830,42.0729,71.4106,90.9117,47.7060,53.2120,130.2121,101.7633,46.3723,62.8811,41.9458,21.0032,17.5457,48.7834,64.0518,30.9792,26.0079,40.2109,9.3710,13.0479,21.0661,21.7898,38.1594,17.9464,22.0501,5.9654,33.6916,22.7647,9.0472,10.2672,8.5721,14.1423,19.1572,8.2411,6.4012,18.0558,37.3399,7.5543,25.1155,16.5206,"nope"
34823.1735,15002.3726,119.1201,189.3288,80.3844,17.2926,16.1474,34.1478,63.0790,27.1160,18.9108,10.5344,25.5082,31.8638,13.2096,15.9938,21.4905,6.7819,8.0848,8.4979,16.1756,11.2671,9.9175,24.1453,7.9238,14.5170,16.8741,8.7902,24.0383,30.2860,19.3237,1.7843,10.2845,14.6630,15.6166,2.5408,7.5829,10.8605,12.2353,6.0510,3.0399,5.0333,16.4863,14.3505,8.9820,4.5205,8.4831,13.0440,6.4842,9.6429,14.5286,10.7547,10.3349,10.2288,7.8314,9.1949,9.0380,7.6047,5.4181,4.8846,1.8933,8.8612,11.0934,6.9368,"nope"
34670.9092,14897.5015,13.1334,204.7178,175.3305,281.7821,120.3652,23.9817,57.9253,51.7544,42.8258,23.3383,13.6521,9.3214,2.7244,10.3105,11.0221,8.5788,10.9532,12.5295,23.6471,12.8801,6.3900,4.6463,6.3977,10.8853,8.0409,10.3456,19.5232,9.9631,13.9928,22.2005,12.1733,22.7147,11.1553,12.9805,6.3308,7.5083,9.1847,5.5755,7.2112,19.7186,10.7479,5.7241,3.0350,4.1868,9.5405,7.0089,12.0800,12.9612,11.4459,10.4996,10.1846,9.6577,2.5416,10.8677,8.9368,4.4514,2.9228,3.9465,2.1488,9.8271,13.8251,8.3629,"nope"
34665.9551,14878.1945,43.7751,82.8275,79.3518,69.2484,67.7649,60.1125,48.0411,6.2901,26.5149,13.7616,16.1882,20.1706,23.8360,45.6062,28.9366,33.1292,13.4905,3.3667,1.8238,5.8838,2.5788,14.9532,20.9772,23.7385,31.9822,20.3875,38.1985,34.4448,42.6241,15.2954,20.4656,30.8709,31.7636,33.9412,7.0917,14.0217,8.3707,8.9138,13.5742,12.6052,1.4257,4.8298,14.1016,16.2683,9.1432,7.0725,2.2652,16.1255,23.0492,14.4568,6.3120,3.2383,8.3331,6.8483,6.6907,5.7410,3.1512,4.9989,3.5956,9.0946,8.3723,10.7656,"nope"
34804.9954,14980.3565,46.1991,116.7378,48.5632,35.5620,32.0081,64.4329,63.7849,58.5579,5.9455,38.2233,18.9237,29.5676,35.2222,37.3474,32.9187,10.6508,4.9895,13.4663,4.4472,19.2047,37.3836,43.0072,37.5578,18.7797,15.6840,27.4842,14.8894,26.0415,21.8936,16.0602,30.2085,19.1111,11.6336,11.7013,21.8922,22.4476,23.1710,9.5974,11.0160,12.3657,1.7095,9.9437,23.6494,14.1327,22.0841,26.7832,31.2717,34.1690,21.9717,4.2397,2.2778,3.3624,6.4752,8.8729,2.4168,9.1119,7.5421,6.6187,3.0735,4.2250,7.1037,2.2402,"nope"
34848.5322,15012.3163,89.6014,46.4693,40.3380,27.8165,24.9818,34.5160,26.3629,28.7391,26.9953,14.9554,12.0260,20.1523,18.0060,6.5986,8.7814,11.6137,18.7386,16.5991,18.2169,16.7333,17.5678,9.3623,2.7752,5.9201,10.6529,12.0611,23.3305,20.4442,11.3810,3.4077,5.0187,3.1889,10.5428,13.9315,10.4843,14.8499,6.5519,5.0294,14.0576,12.2830,5.6132,2.8339,0.9052,5.1768,7.2320,6.4171,5.9918,10.1025,7.3050,5.4884,12.4563,12.8280,8.2825,5.4577,3.9050,6.3475,8.5775,5.5205,3.5614,3.1774,5.3566,12.0747,"nope"
34852.7991,15026.2296,122.6063,109.6030,89.4171,26.8088,17.8895,34.5363,5.8165,4.9391,3.0730,30.9660,36.4080,25.8874,23.0696,26.3631,14.5929,17.5511,17.5830,8.1191,3.0822,9.6501,17.4149,9.4593,15.6743,20.3797,4.4282,36.9699,58.1006,44.2957,37.5742,11.5723,11.2520,21.1296,7.7131,15.3917,22.9055,15.2081,7.5009,8.6209,2.8225,0.7615,6.9907,5.3062,5.4807,4.4108,9.7786,14.5654,9.3438,9.8071,7.6892,10.2873,5.0922,4.4829,1.5950,5.7428,3.6249,9.8693,8.3356,6.0557,4.4341,10.9356,6.4254,11.5874,"nope"
34795.6420,14999.7405,109.8499,63.0481,103.1172,71.5561,45.3819,30.6522,43.8883,58.8859,87.1620,25.6651,18.9582,6.2935,20.6200,6.9945,10.4667,14.2669,16.0402,12.2109,13.4965,21.3329,7.6064,26.2287,23.7867,30.8502,51.0950,13.5053,20.4824,27.9641,25.1863,49.4926,43.7845,19.0040,14.1758,10.0390,9.1237,15.8483,29.2006,46.4232,31.9701,27.4860,17.3730,9.2360,13.6836,7.5119,16.7502,4.3541,18.9482,16.7191,5.9595,4.5123,5.3011,6.3485,6.7260,5.6627,3.2133,7.3415,5.5454,5.5187,6.9617,3.2990,2.9080,3.7243,"nope"
34893.2148,15032.1759,87.2470,65.5690,67.6350,134.3150,89.7196,83.1299,82.2480,60.1334,71.6765,41.4457,40.1707,22.3610,41.9197,68.1101,52.8656,30.2391,53.7614,56.7311,22.1968,22.7449,31.7388,99.9712,116.7940,111.5524,99.1160,28.1679,20.6776,35.3572,52.8204,7.2565,25.0283,29.5182,36.3605,22.1362,5.4934,22.1580,36.6672,42.4405,57.3347,61.7366,54.0249,41.8548,28.6176,15.1858,0.8631,13.6253,12.1503,5.3159,11.5745,11.5106,9.7655,14.4498,15.2148,5.4352,7.2854,2.0863,2.4036,1.8222,5.7800,8.2385,9.6440,3.5496,"nope"
34874.5715,15046.1217,114.0127,108.3756,145.6301,137.7305,85.2330,34.7100,128.9621,90.0456,29.6394,29.0546,58.5730,19.1308,43.5006,45.8477,48.9872,85.1844,51.7054,53.2332,27.1704,23.0620,94.1656,119.0321,78.1647,41.9621,31.2873,9.3096,65.2311,77.0542,29.2867,66.1621,71.1708,22.4727,21.4392,34.3458,28.2864,20.5173,26.9337,30.1796,5.9608,13.6947,15.9900,4.6952,7.5066,3.3550,12.6367,13.1018,10.5758,15.4877,9.1266,3.2577,7.5330,4.9457,10.6042,10.8286,5.9503,6.0178,2.3483,5.4762,5.0223,10.4269,10.7137,6.0020,"nope"
34871.7358,15031.9921,170.2366,357.2630,308.9340,100.8125,43.6171,147.2198,159.8351,55.7197,99.0709,26.6736,16.4434,49.4882,51.0307,12.6040,36.3568,39.9844,18.8485,15.1553,37.8936,55.9373,22.7704,20.1287,29.5523,21.4687,3.5422,34.8890,50.5091,14.0009,26.8948,15.7552,15.2897,8.9154,6.4329,1.9249,11.9376,11.5996,4.9814,7.1292,2.0009,3.3290,4.5088,4.3659,4.9639,9.4956,8.0142,4.2208,2.7978,5.7745,3.7631,1.5844,2.2014,1.4037,5.9048,5.1156,11.2928,12.1124,6.2835,5.0545,5.4619,0.8169,3.9017,8.2601,"nope"
34789.6913,14936.9660,52.9540,329.5604,147.7127,71.0591,38.2296,48.5465,62.6744,60.7008,12.9364,13.9862,28.7182,48.2868,70.4130,65.9212,31.2473,17.3318,8.0287,8.8606,11.4953,31.2020,21.7440,18.7791,32.8264,41.0385,26.1095,2.4160,42.0159,41.9326,1.0574,31.8277,32.1281,21.6112,11.1249,5.6077,10.0321,11.4136,13.7381,8.7979,8.1824,10.4503,2.1283,2.5160,6.4139,7.9240,13.5582,14.3391,6.1877,3.0737,13.0385,9.7659,4.2602,9.8299,13.0882,10.3304,7.7602,5.0417,2.3653,7.1650,12.0113,4.4562,8.1123,3.4919,"nope"
34915.7766,15062.2029,109.2963,130.9160,207.4777,152.3314,151.3222,37.7548,113.8325,136.0904,100.5650,87.2081,100.9571,49.8041,38.2610,26.9181,29.9212,48.5317,15.6508,59.2619,47.3118,19.7208,126.4686,291.8278,280.7002,159.4167,139.1319,29.8883,11.7196,113.5593,68.7632,35.8443,95.5400,136.7813,101.5776,41.8155,26.9596,14.5116,42.9105,55.5047,30.2700,40.6459,46.8937,21.5356,11.1466,7.7007,9.6435,15.2410,16.5768,8.2634,7.3068,7.5614,5.0915,9.8270,12.8629,21.4149,23.5466,13.5522,16.4171,6.8975,0.8195,9.1891,10.3334,13.6415,"nope"
34748.6009,15000.3934,397.5518,390.4038,234.6573,165.9673,108.8495,61.1666,111.9585,58.0804,18.8244,25.8137,79.3469,37.1709,26.7260,29.1996,40.4794,89.5435,33.2027,55.3553,40.0396,26.7476,42.2795,41.5714,69.9174,75.8254,80.0629,81.9890,74.8175,23.4335,105.7367,153.2470,41.5820,58.8203,9.8708,21.1406,15.7617,36.3739,25.5994,17.1315,18.1680,13.7255,1.8366,9.2263,14.6085,9.1505,11.4893,17.8110,15.8264,20.3274,13.3940,16.3904,13.5124,5.5420,9.7386,13.5170,12.6002,14.1853,16.6608,0.6353,15.9770,8.0226,7.9773,11.1745,"nope"
34939.9821,15111.7996,231.0485,240.6233,127.5860,190.6399,161.2178,45.0192,177.0099,86.0585,70.0337,64.3916,98.4975,149.0187,96.4509,72.5217,65.7912,14.8815,0.4772,17.4983,12.6126,3.9285,20.8668,12.7926,19.4635,13.0042,40.9715,87.4643,121.4355,75.8822,16.9621,21.2762,22.7601,34.4259,35.0143,19.7026,13.3985,6.0697,20.2075,17.0498,37.0924,15.5570,13.6986,9.5930,7.1311,6.2174,7.9716,6.3974,1.4548,10.4822,14.5715,6.6817,13.7029,8.7065,6.5675,8.9176,1.7367,6.1474,11.3898,7.3439,2.7001,2.1333,8.5433,6.0226,"nope"
34874.5678,15006.7156,59.9218,120.9227,71.3176,127.4346,68.1734,85.3200,93.1747,54.5744,21.6036,11.2932,17.9884,7.9066,25.8475,78.4245,43.6293,63.1005,59.5931,24.1465,27.3279,30.5200,28.2289,70.0178,65.6391,4.0377,14.0710,53.2246,28.1984,42.7940,60.2274,90.4539,87.1202,50.8721,31.8519,18.1017,13.4284,17.6167,26.4427,29.3080,21.7652,14.9339,15.2078,16.1958,6.3114,6.3681,6.6429,12.8564,11.9319,3.7388,6.1550,5.3220,9.5784,5.6034,8.9332,5.1547,3.9437,4.1843,7.1674,7.1582,2.7850,2.1176,6.5388,7.9914,"nope"
34812.2567,14954.4521,44.2751,161.9399,59.3087,8.2710,40.6703,78.8140,74.7307,48.3361,42.9660,10.5272,9.2159,7.2167,4.8544,17.5314,24.5416,24.4972,14.6582,9.0643,12.8874,17.3356,17.8637,4.4863,17.9813,12.1013,5.7266,22.0222,22.7623,14.3337,4.2084,7.9383,11.6634,16.5425,17.0990,11.5456,4.5862,15.7144,16.9459,17.9625,11.3034,3.9758,6.5708,4.4032,2.6819,5.9584,2.5943,7.4468,3.5227,6.1819,4.7589,4.7859,5.4323,3.8708,1.9351,2.3704,7.9858,14.3088,8.6809,4.6376,3.6112,1.7982,4.3440,2.1981,"nope"
34608.5145,14870.6235,60.2506,121.2683,48.4338,21.6054,52.1806,5.5848,6.8085,9.7313,17.7573,8.6034,45.3216,51.1881,45.4159,31.3484,37.9817,20.9779,7.6858,8.3498,20.1178,14.8458,24.8095,45.8590,26.8985,42.2948,16.8851,17.6207,7.4852,19.7268,15.3384,10.5568,13.9917,15.1781,2.8928,23.8590,29.0652,26.4072,30.4537,23.4579,9.6324,5.7608,16.5992,21.8298,19.4630,12.3752,4.4563,6.8374,10.2531,11.6067,5.7908,4.6492,2.1619,9.8765,6.6859,2.4632,3.9493,7.5624,10.1619,16.1725,12.9085,4.8746,3.3318,4.1406,"nope"
34875.7928,15028.4172,114.4240,29.8553,2.1923,62.6665,42.1628,23.0817,17.5532,9.7317,17.8370,17.8742,15.4971,17.7387,41.8805,68.5047,64.4904,33.6475,33.5957,24.4419,5.3831,22.7736,28.2326,12.2742,15.7512,14.4090,14.7446,13.3961,8.4023,19.3233,16.6394,23.9691,47.0526,42.5536,31.6797,24.7709,3.1265,9.5364,9.2631,15.8195,10.0019,9.8770,10.6942,8.1314,5.1704,7.5463,10.6110,3.0908,3.4265,6.2210,13.2284,15.4421,12.6732,12.1299,7.9886,3.2262,3.3332,12.6715,7.7661,2.3673,2.9833,9.5570,10.9082,11.0385,"nope"
34809.9079,14967.6836,45.4218,34.1743,275.5319,984.4943,670.4538,31.4238,45.7271,82.0123,157.9931,118.5760,67.2838,89.7471,72.7295,65.3717,444.7901,382.3351,57.0769,6.2638,5.8563,10.6438,14.9876,11.4327,7.7389,7.7241,17.5891,115.3336,100.0763,23.6159,14.9125,15.5581,250.2421,285.4433,78.8157,40.5639,60.6054,85.0512,129.5601,52.7792,14.1286,11.5216,6.9567,17.5015,17.6967,14.2000,5.3436,6.7264,6.6988,10.5127,14.2086,12.9267,14.1653,17.4233,12.3470,9.7824,22.8626,20.2720,14.8309,21.6661,28.6592,8.3613,9.9629,3.4468,"nope"
